budget,revenue,popularity,runtime,vote_average,title,genres
46745050,77298258,77.12308441,112,8.768294821,Movie 1116,"[{'id': 12, 'name': 'Adventure'}]"
166773731,388089988,99.41408381,97,6.616019766,Movie 1117,"[{'id': 27, 'name': 'Horror'}]"
115567717,100539333,2.096776707,152,6.356851557,Movie 1118,"[{'id': 28, 'name': 'Action'}]"
11321336,29790900,73.28717188,112,3.087204812,Movie 1119,"[{'id': 35, 'name': 'Comedy'}]"
84667964,192806886,57.60714228,111,3.485698212,Movie 1120,"[{'id': 878, 'name': 'Science Fiction'}]"
123715546,342365084,43.97116543,140,6.46302976,Movie 1121,"[{'id': 10749, 'name': 'Romance'}]"
78859104,65526470,13.62944728,133,8.617442327,Movie 1122,"[{'id': 18, 'name': 'Drama'}]"
145020733,287508860,41.49942971,96,8.20014809,Movie 1123,"[{'id': 18, 'name': 'Drama'}]"
74205955,148248765,36.08334112,98,8.895473538,Movie 1124,[]
32738453,45298621,30.98015901,170,6.167004225,Movie 1125,"[{'id': 28, 'name': 'Action'}]"
115091841,189460282,73.35708271,149,7.727585631,Movie 1126,[]
54509641,32430723,70.37182661,178,8.042401989,Movie 1127,"[{'id': 28, 'name': 'Action'}]"
8583354,20296628,59.31298901,113,6.888189944,Movie 1128,[]
20908425,39167882,93.92781652,163,5.032499425,Movie 1129,"[{'id': 53, 'name': 'Thriller'}]"
128052640,82511055,35.63558403,104,5.819870608,Movie 1130,"[{'id': 878, 'name': 'Science Fiction'}]"
174585525,384418074,25.13639183,147,8.147502433,Movie 1131,"[{'id': 10749, 'name': 'Romance'}]"
38612325,64365015,65.934428,153,4.791287556,Movie 1132,"[{'id': 12, 'name': 'Adventure'}]"
157686220,92428274,20.68259203,153,8.542458788,Movie 1133,"[{'id': 878, 'name': 'Science Fiction'}]"
17413486,50917369,32.18604021,167,4.378838049,Movie 1134,"[{'id': 35, 'name': 'Comedy'}]"
146823971,421793019,23.23564157,164,7.497098491,Movie 1135,"[{'id': 53, 'name': 'Thriller'}]"
84752812,151051211,7.846203204,90,6.783355406,Movie 1136,"[{'id': 28, 'name': 'Action'}]"
11688727,8581641,82.92237542,170,7.497596647,Movie 1137,"[{'id': 28, 'name': 'Action'}]"
179060211,427336693,26.19951375,95,5.624085435,Movie 1138,"[{'id': 12, 'name': 'Adventure'}]"
96723191,167314459,47.82972283,169,8.595846375,Movie 1139,"[{'id': 35, 'name': 'Comedy'}]"
10828366,13601712,5.288212052,140,6.794833214,Movie 1140,"[{'id': 35, 'name': 'Comedy'}]"
172200135,297655758,70.23460716,173,4.729774827,Movie 1141,[]
108019524,195095181,33.72553923,159,6.830730424,Movie 1142,"[{'id': 10749, 'name': 'Romance'}]"
180320878,343832108,74.72893606,86,4.720894483,Movie 1143,"[{'id': 53, 'name': 'Thriller'}]"
146836355,235387382,41.82790299,95,4.761794351,Movie 1144,"[{'id': 10749, 'name': 'Romance'}]"
150261131,302684257,20.37980503,178,5.39759107,Movie 1145,"[{'id': 35, 'name': 'Comedy'}]"
94982380,265650213,51.80433315,95,8.114582505,Movie 1146,"[{'id': 28, 'name': 'Action'}]"
140743361,197838750,13.9199514,119,6.001787246,Movie 1147,"[{'id': 53, 'name': 'Thriller'}]"
53411802,123610461,44.61337683,91,7.073405053,Movie 1148,"[{'id': 28, 'name': 'Action'}]"
70353566,192496600,32.41324226,114,5.351806442,Movie 1149,"[{'id': 53, 'name': 'Thriller'}]"
155372722,254803214,91.28399884,100,4.581632639,Movie 1150,[]
28695858,46161293,7.03194345,129,8.727840964,Movie 1151,[]
13920739,27915153,69.707724,122,6.621487483,Movie 1152,"[{'id': 18, 'name': 'Drama'}]"
184500067,365036500,19.09236543,179,8.603708031,Movie 1153,"[{'id': 18, 'name': 'Drama'}]"
124175705,312484853,32.58546236,96,4.220478013,Movie 1154,"[{'id': 35, 'name': 'Comedy'}]"
8726890,14758990,42.13589224,111,3.881364983,Movie 1155,"[{'id': 18, 'name': 'Drama'}]"
157892442,472146933,90.89349385,120,8.134937443,Movie 1156,"[{'id': 878, 'name': 'Science Fiction'}]"
143575684,93134519,25.01524834,85,7.085503276,Movie 1157,"[{'id': 12, 'name': 'Adventure'}]"
62413011,31700792,10.03957145,167,4.119470996,Movie 1158,[]
93663037,196738813,32.5502708,106,4.616158204,Movie 1159,[]
144669065,180270281,11.36292108,99,7.803983649,Movie 1160,"[{'id': 28, 'name': 'Action'}]"
129953191,143072741,13.73105211,104,5.72321172,Movie 1161,"[{'id': 35, 'name': 'Comedy'}]"
90729573,116110962,57.8112092,145,7.023243039,Movie 1162,"[{'id': 12, 'name': 'Adventure'}]"
172158661,196281345,7.029291377,88,4.910112133,Movie 1163,"[{'id': 53, 'name': 'Thriller'}]"
112030983,64639090,4.062157258,171,5.287379717,Movie 1164,"[{'id': 28, 'name': 'Action'}]"
106251630,311193238,71.72699605,132,8.944275352,Movie 1165,"[{'id': 27, 'name': 'Horror'}]"
163906457,172407255,36.80306239,140,4.485702523,Movie 1166,"[{'id': 18, 'name': 'Drama'}]"
43019117,100452839,13.41215957,117,6.038738262,Movie 1167,"[{'id': 28, 'name': 'Action'}]"
122768331,295440882,26.10766432,82,8.066414059,Movie 1168,"[{'id': 28, 'name': 'Action'}]"
159279897,449670005,64.56656423,163,4.435339282,Movie 1169,"[{'id': 878, 'name': 'Science Fiction'}]"
102918860,59319718,28.27812015,149,5.49128254,Movie 1170,"[{'id': 12, 'name': 'Adventure'}]"
61628583,165172050,49.95759139,176,6.690547724,Movie 1171,[]
26291709,47800047,13.04783537,134,5.887128909,Movie 1172,"[{'id': 28, 'name': 'Action'}]"
165474065,344411145,59.22127012,80,5.757013599,Movie 1173,"[{'id': 35, 'name': 'Comedy'}]"
26836512,56656591,32.2916907,149,5.175058388,Movie 1174,"[{'id': 18, 'name': 'Drama'}]"
78782638,200855903,63.06987502,124,6.519877967,Movie 1175,"[{'id': 12, 'name': 'Adventure'}]"
166766759,222386525,81.03109335,177,6.746236188,Movie 1176,"[{'id': 28, 'name': 'Action'}]"
131837162,307527052,61.55299552,126,6.919737245,Movie 1177,"[{'id': 18, 'name': 'Drama'}]"
171564587,312495506,30.2790087,158,3.422208647,Movie 1178,"[{'id': 878, 'name': 'Science Fiction'}]"
12309411,30570238,26.31862645,105,6.786205054,Movie 1179,"[{'id': 10749, 'name': 'Romance'}]"
188907055,562256362,33.41467491,93,8.719423073,Movie 1180,"[{'id': 18, 'name': 'Drama'}]"
40302467,40368061,17.29743081,133,6.245917413,Movie 1181,"[{'id': 27, 'name': 'Horror'}]"
173162180,517169907,18.93601323,150,7.291602495,Movie 1182,"[{'id': 10749, 'name': 'Romance'}]"
99881316,72367048,79.27841909,125,6.340393847,Movie 1183,"[{'id': 27, 'name': 'Horror'}]"
85776775,43385366,39.08852507,110,8.128443712,Movie 1184,"[{'id': 53, 'name': 'Thriller'}]"
114246334,69736515,44.16352288,167,8.577498568,Movie 1185,"[{'id': 35, 'name': 'Comedy'}]"
119279273,161558528,59.81089709,138,4.105319396,Movie 1186,"[{'id': 35, 'name': 'Comedy'}]"
92253744,192096818,59.37569602,174,5.621160219,Movie 1187,"[{'id': 878, 'name': 'Science Fiction'}]"
60220571,40502781,7.670310281,108,5.354292606,Movie 1188,"[{'id': 28, 'name': 'Action'}]"
190902201,98155141,83.32253785,175,5.43129074,Movie 1189,"[{'id': 10749, 'name': 'Romance'}]"
28580296,81245995,18.55532877,96,3.753145087,Movie 1190,"[{'id': 878, 'name': 'Science Fiction'}]"
64655986,165184185,72.58409197,93,7.881694356,Movie 1191,"[{'id': 27, 'name': 'Horror'}]"
180301837,454893949,77.49442782,115,3.214597458,Movie 1192,"[{'id': 27, 'name': 'Horror'}]"
120999784,328037757,71.77505388,137,6.169359646,Movie 1193,"[{'id': 10749, 'name': 'Romance'}]"
154271050,347123080,58.31878701,103,6.971270328,Movie 1194,"[{'id': 27, 'name': 'Horror'}]"
58292182,44360952,2.446290714,142,4.244816628,Movie 1195,[]
175034265,262157652,36.67717374,170,8.435101153,Movie 1196,"[{'id': 12, 'name': 'Adventure'}]"
114378925,263972114,60.87910351,104,8.031295242,Movie 1197,"[{'id': 28, 'name': 'Action'}]"
108334614,130092121,39.3576783,138,5.826502377,Movie 1198,"[{'id': 35, 'name': 'Comedy'}]"
197889400,439020782,86.4845096,111,5.466893594,Movie 1199,"[{'id': 18, 'name': 'Drama'}]"
85380672,47919570,31.57142526,161,4.419407551,Movie 1200,"[{'id': 18, 'name': 'Drama'}]"
81908854,103642823,30.05994445,97,7.379959348,Movie 1201,"[{'id': 53, 'name': 'Thriller'}]"
172350386,322782256,27.33377162,116,3.790462798,Movie 1202,"[{'id': 53, 'name': 'Thriller'}]"
124589543,259174228,33.94530603,105,7.081426523,Movie 1203,"[{'id': 12, 'name': 'Adventure'}]"
195967438,380686670,56.18309147,88,8.054741917,Movie 1204,"[{'id': 18, 'name': 'Drama'}]"
104090836,233620503,70.99451413,178,4.370829456,Movie 1205,"[{'id': 53, 'name': 'Thriller'}]"
19492846,10043140,66.59422386,143,8.198564417,Movie 1206,"[{'id': 16, 'name': 'Animation'}]"
98483912,74094666,80.96406418,151,3.199939197,Movie 1207,"[{'id': 16, 'name': 'Animation'}]"
78652169,210186959,88.70548555,99,8.476724312,Movie 1208,"[{'id': 35, 'name': 'Comedy'}]"
163306360,359987903,81.79182519,133,3.710173367,Movie 1209,"[{'id': 10749, 'name': 'Romance'}]"
20894388,16346287,2.875594934,165,6.874555068,Movie 1210,[]
178045145,463840735,73.8558774,162,4.500494813,Movie 1211,"[{'id': 12, 'name': 'Adventure'}]"
91190760,100818502,21.63155779,109,8.019314347,Movie 1212,"[{'id': 18, 'name': 'Drama'}]"
100508798,170427714,14.15987623,132,6.073802165,Movie 1213,"[{'id': 53, 'name': 'Thriller'}]"
170670899,147287497,64.2103897,171,3.811447147,Movie 1214,"[{'id': 18, 'name': 'Drama'}]"
161612888,367713786,32.65457635,178,6.425949428,Movie 1215,"[{'id': 28, 'name': 'Action'}]"
193653386,419673234,6.654599174,142,5.447295661,Movie 1216,"[{'id': 10749, 'name': 'Romance'}]"
146367425,150433684,14.62534371,90,6.9686869,Movie 1217,"[{'id': 35, 'name': 'Comedy'}]"
122118598,324652526,1.09201227,110,8.291419709,Movie 1218,[]
148975377,223949479,90.41913911,128,5.456334787,Movie 1219,"[{'id': 16, 'name': 'Animation'}]"
187130906,230411988,3.4371804,179,4.739284077,Movie 1220,[]
187636634,165274845,21.73612118,173,3.087090567,Movie 1221,"[{'id': 27, 'name': 'Horror'}]"
64213072,74835200,42.21001529,166,6.449034227,Movie 1222,"[{'id': 53, 'name': 'Thriller'}]"
106519743,59125626,36.30056127,98,5.413648605,Movie 1223,"[{'id': 12, 'name': 'Adventure'}]"
160364010,314015780,91.26086181,91,5.247895314,Movie 1224,"[{'id': 28, 'name': 'Action'}]"
142075386,370188338,4.988605628,94,4.097611928,Movie 1225,"[{'id': 28, 'name': 'Action'}]"
65164715,122017743,51.70925606,110,5.580332071,Movie 1226,"[{'id': 12, 'name': 'Adventure'}]"
163132730,170993265,68.36746679,122,8.906651722,Movie 1227,[]
69105394,40369501,93.23809939,116,4.786524922,Movie 1228,"[{'id': 12, 'name': 'Adventure'}]"
65991256,68404568,62.41675396,158,6.59822648,Movie 1229,"[{'id': 10749, 'name': 'Romance'}]"
175003379,269558329,80.57176837,108,7.658921288,Movie 1230,"[{'id': 16, 'name': 'Animation'}]"
189658373,454995855,9.288768847,105,7.494946939,Movie 1231,"[{'id': 27, 'name': 'Horror'}]"
146509876,142057020,39.20801158,81,4.972645725,Movie 1232,"[{'id': 53, 'name': 'Thriller'}]"
172136855,395825020,38.02076631,163,6.665160501,Movie 1233,"[{'id': 35, 'name': 'Comedy'}]"
131978076,352029565,88.74253343,94,8.227588112,Movie 1234,"[{'id': 10749, 'name': 'Romance'}]"
78688894,128645885,15.98574596,83,3.092684566,Movie 1235,"[{'id': 35, 'name': 'Comedy'}]"
119485994,305117042,16.03673106,165,5.614406141,Movie 1236,"[{'id': 28, 'name': 'Action'}]"
32199893,60749714,33.52725684,129,4.345640509,Movie 1237,"[{'id': 35, 'name': 'Comedy'}]"
141003993,295082876,6.392138689,117,5.331793742,Movie 1238,"[{'id': 18, 'name': 'Drama'}]"
57240283,103930961,19.06334602,102,5.495937648,Movie 1239,"[{'id': 35, 'name': 'Comedy'}]"
109150641,180964317,96.55575422,138,7.480025789,Movie 1240,"[{'id': 878, 'name': 'Science Fiction'}]"
166516756,180942702,43.39021005,169,3.562931234,Movie 1241,"[{'id': 18, 'name': 'Drama'}]"
66170480,83241481,63.56990163,154,6.075503419,Movie 1242,"[{'id': 10749, 'name': 'Romance'}]"
164386192,201360805,72.88501468,107,6.385168751,Movie 1243,"[{'id': 16, 'name': 'Animation'}]"
102233747,195084718,37.32917929,145,5.964945621,Movie 1244,"[{'id': 10749, 'name': 'Romance'}]"
93294504,74624802,15.57548037,87,7.391239518,Movie 1245,"[{'id': 18, 'name': 'Drama'}]"
102630640,286542614,21.45152061,108,5.302747535,Movie 1246,"[{'id': 16, 'name': 'Animation'}]"
171184309,394004287,32.01338118,90,8.669802382,Movie 1247,"[{'id': 18, 'name': 'Drama'}]"
99138587,149066175,63.97077361,97,5.890820655,Movie 1248,"[{'id': 10749, 'name': 'Romance'}]"
151623294,135939435,40.42977436,134,6.427283458,Movie 1249,"[{'id': 35, 'name': 'Comedy'}]"
10427504,28206194,1.674655092,129,7.95318494,Movie 1250,"[{'id': 878, 'name': 'Science Fiction'}]"
142240064,364055652,52.81731132,93,4.651416636,Movie 1251,"[{'id': 10749, 'name': 'Romance'}]"
20655820,47597286,92.2298258,153,3.451212173,Movie 1252,"[{'id': 27, 'name': 'Horror'}]"
96855581,114179908,81.39568349,178,7.24670387,Movie 1253,"[{'id': 53, 'name': 'Thriller'}]"
97231290,146441659,82.69592575,88,5.898071133,Movie 1254,"[{'id': 28, 'name': 'Action'}]"
100017426,75700252,79.71074374,178,8.379025506,Movie 1255,"[{'id': 28, 'name': 'Action'}]"
159428477,155059947,33.04935174,90,8.896080292,Movie 1256,"[{'id': 12, 'name': 'Adventure'}]"
76761695,188645058,76.75418954,142,5.394656103,Movie 1257,[]
132992221,304232578,15.17297442,155,5.492634098,Movie 1258,"[{'id': 53, 'name': 'Thriller'}]"
14691164,29143073,66.11389858,146,5.447775613,Movie 1259,"[{'id': 12, 'name': 'Adventure'}]"
157979628,432756251,64.5152881,132,4.947324658,Movie 1260,"[{'id': 12, 'name': 'Adventure'}]"
12707868,24884118,3.53141011,118,7.690122587,Movie 1261,"[{'id': 35, 'name': 'Comedy'}]"
149463901,249219097,79.00904323,157,7.553974575,Movie 1262,"[{'id': 35, 'name': 'Comedy'}]"
104357583,140979462,90.4215624,135,5.871869223,Movie 1263,"[{'id': 35, 'name': 'Comedy'}]"
11055079,31519370,27.47411257,107,3.267967298,Movie 1264,[]
108174930,76456813,81.42668169,154,4.857355809,Movie 1265,"[{'id': 10749, 'name': 'Romance'}]"
14781009,41789141,9.158191214,118,4.753818279,Movie 1266,"[{'id': 16, 'name': 'Animation'}]"
190170432,488126926,60.39681797,104,7.866523477,Movie 1267,"[{'id': 16, 'name': 'Animation'}]"
110640269,91258839,49.07903967,100,3.52545344,Movie 1268,"[{'id': 35, 'name': 'Comedy'}]"
115070898,220068592,55.0464298,89,7.834052274,Movie 1269,"[{'id': 12, 'name': 'Adventure'}]"
68812526,183479651,92.69431499,122,7.015101913,Movie 1270,"[{'id': 878, 'name': 'Science Fiction'}]"
119746097,231052837,87.26020948,94,7.394648755,Movie 1271,"[{'id': 53, 'name': 'Thriller'}]"
105755393,292730880,78.72328207,162,5.593279126,Movie 1272,"[{'id': 12, 'name': 'Adventure'}]"
148986933,425724133,28.09614731,127,7.078354776,Movie 1273,"[{'id': 28, 'name': 'Action'}]"
15013403,23360274,91.27004424,165,6.654173668,Movie 1274,"[{'id': 18, 'name': 'Drama'}]"
188208816,271638801,10.65326155,100,7.613881171,Movie 1275,"[{'id': 28, 'name': 'Action'}]"
111651505,317179917,85.47959244,139,5.680619007,Movie 1276,"[{'id': 53, 'name': 'Thriller'}]"
66954738,146486933,33.48784716,175,5.836953749,Movie 1277,"[{'id': 12, 'name': 'Adventure'}]"
130880894,103403327,6.323458855,129,6.861457336,Movie 1278,"[{'id': 878, 'name': 'Science Fiction'}]"
174866627,105921852,67.26634144,102,3.648464962,Movie 1279,"[{'id': 27, 'name': 'Horror'}]"
94900039,181408316,23.8967129,92,5.61746669,Movie 1280,"[{'id': 18, 'name': 'Drama'}]"
56849014,160622762,25.11354146,148,8.831705072,Movie 1281,"[{'id': 28, 'name': 'Action'}]"
38003110,99211745,31.29866946,83,3.22531392,Movie 1282,"[{'id': 27, 'name': 'Horror'}]"
14942402,32718172,7.304791983,171,4.896028337,Movie 1283,"[{'id': 16, 'name': 'Animation'}]"
96785737,82053943,18.53558728,157,4.884658915,Movie 1284,"[{'id': 878, 'name': 'Science Fiction'}]"
90097673,102312976,1.508823131,151,6.800784715,Movie 1285,"[{'id': 16, 'name': 'Animation'}]"
97337874,261719940,45.09554259,88,3.634802157,Movie 1286,"[{'id': 28, 'name': 'Action'}]"
82602413,79052003,9.341282364,114,6.771264185,Movie 1287,[]
115153633,137735090,68.5826079,100,3.570241444,Movie 1288,[]
145887163,120211259,24.32666227,137,3.569721885,Movie 1289,"[{'id': 53, 'name': 'Thriller'}]"
110033558,241003264,94.41384026,97,7.369100143,Movie 1290,"[{'id': 35, 'name': 'Comedy'}]"
178946678,511779583,87.25391111,176,4.944811043,Movie 1291,"[{'id': 18, 'name': 'Drama'}]"
134799387,158041507,29.6546486,151,8.864537686,Movie 1292,"[{'id': 27, 'name': 'Horror'}]"
118204767,199590701,78.53833001,160,3.224117619,Movie 1293,"[{'id': 28, 'name': 'Action'}]"
123287281,257158694,80.52124556,122,5.670639982,Movie 1294,"[{'id': 10749, 'name': 'Romance'}]"
146702236,439910951,98.6697483,174,3.678815626,Movie 1295,"[{'id': 27, 'name': 'Horror'}]"
142667335,108715385,60.1861587,177,5.108273801,Movie 1296,[]
117376384,204989286,9.11460773,85,8.989334704,Movie 1297,"[{'id': 53, 'name': 'Thriller'}]"
149056822,218040363,65.03688566,165,8.33305507,Movie 1298,"[{'id': 27, 'name': 'Horror'}]"
17701250,47165872,62.87299509,157,3.289946453,Movie 1299,"[{'id': 27, 'name': 'Horror'}]"
188152343,317962280,64.19670716,146,6.379535063,Movie 1300,"[{'id': 35, 'name': 'Comedy'}]"
37992982,29537408,31.40741916,91,6.886933829,Movie 1301,"[{'id': 28, 'name': 'Action'}]"
24656190,51434300,86.10827892,179,4.257207744,Movie 1302,"[{'id': 35, 'name': 'Comedy'}]"
85656124,207883262,95.98774611,91,3.87063344,Movie 1303,"[{'id': 12, 'name': 'Adventure'}]"
140796807,71412581,22.55353878,145,8.426286808,Movie 1304,"[{'id': 18, 'name': 'Drama'}]"
179707509,475756170,9.727063656,81,8.812898649,Movie 1305,[]
115981624,111928936,20.25896828,94,8.951357144,Movie 1306,"[{'id': 18, 'name': 'Drama'}]"
30822180,57951043,82.23466179,102,7.738570642,Movie 1307,"[{'id': 16, 'name': 'Animation'}]"
54517362,83929138,67.98781885,108,6.981012416,Movie 1308,"[{'id': 16, 'name': 'Animation'}]"
120168608,276283797,63.96868689,160,5.074381513,Movie 1309,"[{'id': 16, 'name': 'Animation'}]"
144078663,205730504,40.77752038,175,4.028389874,Movie 1310,"[{'id': 10749, 'name': 'Romance'}]"
159662049,427001451,58.20496918,86,3.473883596,Movie 1311,"[{'id': 53, 'name': 'Thriller'}]"
150322829,349687113,31.4795384,173,7.159784811,Movie 1312,"[{'id': 18, 'name': 'Drama'}]"
175794015,372557254,48.24280786,107,7.708340491,Movie 1313,"[{'id': 28, 'name': 'Action'}]"
186527415,464565457,79.51323981,93,7.958721915,Movie 1314,[]
77106218,183902770,98.14291815,123,8.48259002,Movie 1315,"[{'id': 28, 'name': 'Action'}]"
109015503,64302433,93.31640344,109,8.279577382,Movie 1316,"[{'id': 12, 'name': 'Adventure'}]"
96277507,143148852,93.45272834,160,8.998447634,Movie 1317,"[{'id': 16, 'name': 'Animation'}]"
30677043,86724560,40.82014975,111,4.464384066,Movie 1318,"[{'id': 12, 'name': 'Adventure'}]"
186049252,151501891,47.41019817,149,7.579845691,Movie 1319,"[{'id': 10749, 'name': 'Romance'}]"
70071029,164158298,70.85790424,167,6.518757074,Movie 1320,"[{'id': 16, 'name': 'Animation'}]"
76094484,223449894,92.29700088,85,4.567470795,Movie 1321,"[{'id': 878, 'name': 'Science Fiction'}]"
135828941,85639681,15.05743168,106,8.891431934,Movie 1322,[]
186318110,410921741,31.11994452,161,8.387388629,Movie 1323,"[{'id': 35, 'name': 'Comedy'}]"
50349430,84102950,14.78543761,167,3.771094011,Movie 1324,"[{'id': 16, 'name': 'Animation'}]"
92636655,180450473,61.58884447,103,3.156950054,Movie 1325,"[{'id': 35, 'name': 'Comedy'}]"
105904657,75547440,31.32379869,113,7.129984574,Movie 1326,"[{'id': 27, 'name': 'Horror'}]"
56842822,34533002,33.2846774,119,6.624783773,Movie 1327,"[{'id': 28, 'name': 'Action'}]"
36393865,78871570,8.020679989,126,8.614893745,Movie 1328,"[{'id': 16, 'name': 'Animation'}]"
99820870,255369093,35.62981012,158,4.404031723,Movie 1329,"[{'id': 878, 'name': 'Science Fiction'}]"
88558294,217414006,86.38715423,154,3.506327687,Movie 1330,"[{'id': 53, 'name': 'Thriller'}]"
154021524,286405229,24.07420838,165,4.555292003,Movie 1331,"[{'id': 28, 'name': 'Action'}]"
114954962,86177947,69.82355915,103,3.113565843,Movie 1332,"[{'id': 27, 'name': 'Horror'}]"
7202258,15989812,63.33320615,144,3.215356507,Movie 1333,"[{'id': 35, 'name': 'Comedy'}]"
89225315,98569187,86.48497623,97,8.489146836,Movie 1334,"[{'id': 12, 'name': 'Adventure'}]"
77989724,216629853,14.09650682,123,5.112099495,Movie 1335,"[{'id': 12, 'name': 'Adventure'}]"
71635601,185941907,97.78140607,155,5.464854006,Movie 1336,"[{'id': 16, 'name': 'Animation'}]"
76899393,174827495,58.68023596,136,3.110229927,Movie 1337,"[{'id': 27, 'name': 'Horror'}]"
154003904,442316905,99.55194108,107,4.623130681,Movie 1338,"[{'id': 27, 'name': 'Horror'}]"
22232430,12862673,91.23995786,150,7.828355902,Movie 1339,"[{'id': 878, 'name': 'Science Fiction'}]"
126917075,297049548,22.93020994,102,6.692945758,Movie 1340,"[{'id': 18, 'name': 'Drama'}]"
101355594,134357679,6.56003898,164,7.522683607,Movie 1341,"[{'id': 27, 'name': 'Horror'}]"
41473321,114680563,26.30827029,113,5.683282445,Movie 1342,"[{'id': 10749, 'name': 'Romance'}]"
55148094,64340619,53.22880125,90,4.858375331,Movie 1343,"[{'id': 53, 'name': 'Thriller'}]"
21153729,48910409,17.98804034,165,5.89686056,Movie 1344,"[{'id': 27, 'name': 'Horror'}]"
120378390,324313533,17.57851471,114,4.93842641,Movie 1345,"[{'id': 53, 'name': 'Thriller'}]"
148008630,89418236,46.79676116,172,8.03382658,Movie 1346,[]
78582731,117411947,4.293529146,121,4.786042294,Movie 1347,"[{'id': 878, 'name': 'Science Fiction'}]"
78973011,189991104,13.06692017,107,6.958581843,Movie 1348,"[{'id': 35, 'name': 'Comedy'}]"
141411684,231532957,42.1702726,161,3.821893334,Movie 1349,"[{'id': 27, 'name': 'Horror'}]"
148796901,173814358,7.249861012,157,7.121198962,Movie 1350,"[{'id': 53, 'name': 'Thriller'}]"
103368511,108486634,40.27875059,161,8.47979827,Movie 1351,"[{'id': 10749, 'name': 'Romance'}]"
191978987,159111352,47.92662033,171,6.651498928,Movie 1352,"[{'id': 53, 'name': 'Thriller'}]"
138484130,365989168,45.67539479,103,6.35913228,Movie 1353,"[{'id': 878, 'name': 'Science Fiction'}]"
48044083,93128098,87.04831088,87,8.766709608,Movie 1354,"[{'id': 53, 'name': 'Thriller'}]"
160116793,110634677,53.47618305,132,6.764379332,Movie 1355,"[{'id': 27, 'name': 'Horror'}]"
59436437,86566246,47.33006579,151,4.5573026,Movie 1356,[]
128812971,182828645,41.66021529,83,4.754346143,Movie 1357,"[{'id': 16, 'name': 'Animation'}]"
65910615,62901662,81.94471445,170,7.231839855,Movie 1358,"[{'id': 878, 'name': 'Science Fiction'}]"
15072989,23947498,89.6106038,179,7.412619563,Movie 1359,"[{'id': 878, 'name': 'Science Fiction'}]"
84976173,113039419,85.47100445,84,4.820977391,Movie 1360,"[{'id': 27, 'name': 'Horror'}]"
145162518,196623975,67.68111124,176,5.072063868,Movie 1361,"[{'id': 53, 'name': 'Thriller'}]"
97504946,228899334,14.59881285,128,8.946339052,Movie 1362,"[{'id': 53, 'name': 'Thriller'}]"
54505232,57675172,28.41012698,177,3.611715297,Movie 1363,"[{'id': 18, 'name': 'Drama'}]"
81218637,170936796,5.560243305,109,5.427870171,Movie 1364,"[{'id': 878, 'name': 'Science Fiction'}]"
179817575,346440866,93.15158342,151,3.374685187,Movie 1365,"[{'id': 16, 'name': 'Animation'}]"
49730049,95493195,66.41905444,142,7.926470172,Movie 1366,"[{'id': 878, 'name': 'Science Fiction'}]"
37413676,80720693,74.88992555,126,3.554075034,Movie 1367,"[{'id': 35, 'name': 'Comedy'}]"
119326552,223254619,31.84560222,105,7.044044139,Movie 1368,[]
34877350,94103895,84.71969871,136,3.338900544,Movie 1369,"[{'id': 53, 'name': 'Thriller'}]"
132095752,289151026,26.70072509,116,7.037130227,Movie 1370,"[{'id': 27, 'name': 'Horror'}]"
62658869,117009681,1.162731954,177,8.058221682,Movie 1371,[]
87131989,224313272,38.26508129,86,5.392929162,Movie 1372,"[{'id': 878, 'name': 'Science Fiction'}]"
97337130,196169982,57.50538661,119,6.132758961,Movie 1373,"[{'id': 10749, 'name': 'Romance'}]"
32251097,39599851,48.39178094,171,5.409250428,Movie 1374,"[{'id': 27, 'name': 'Horror'}]"
111338489,113313332,86.34553812,118,4.802932552,Movie 1375,"[{'id': 53, 'name': 'Thriller'}]"
110832220,97623176,11.43512331,141,7.819580404,Movie 1376,"[{'id': 28, 'name': 'Action'}]"
16985249,46686301,55.82852062,171,4.632015442,Movie 1377,"[{'id': 27, 'name': 'Horror'}]"
96809238,220273794,51.78495563,157,7.337660546,Movie 1378,"[{'id': 27, 'name': 'Horror'}]"
79987338,227439683,28.85790524,132,4.237182476,Movie 1379,"[{'id': 35, 'name': 'Comedy'}]"
44309893,88984434,82.40058315,83,4.499122776,Movie 1380,"[{'id': 27, 'name': 'Horror'}]"
169787089,285836938,75.53201693,161,5.018766975,Movie 1381,"[{'id': 12, 'name': 'Adventure'}]"
128395967,83366374,73.55305955,104,6.534938264,Movie 1382,"[{'id': 10749, 'name': 'Romance'}]"
11971177,26086460,87.74305535,86,5.726533915,Movie 1383,[]
61200291,119678509,72.55567546,107,7.470868859,Movie 1384,"[{'id': 35, 'name': 'Comedy'}]"
104316389,310395734,23.95228788,148,4.281403802,Movie 1385,"[{'id': 28, 'name': 'Action'}]"
21080673,23144406,70.85070845,146,3.064033727,Movie 1386,"[{'id': 18, 'name': 'Drama'}]"
130914532,239160347,31.46257853,174,7.659344831,Movie 1387,"[{'id': 10749, 'name': 'Romance'}]"
114474712,243532739,24.97529038,99,7.929896003,Movie 1388,"[{'id': 27, 'name': 'Horror'}]"
75052985,158472721,8.227355697,162,3.356880979,Movie 1389,"[{'id': 10749, 'name': 'Romance'}]"
141456523,269224843,74.65882945,90,6.665445133,Movie 1390,"[{'id': 28, 'name': 'Action'}]"
82266262,200920539,71.38909523,146,5.269240703,Movie 1391,"[{'id': 18, 'name': 'Drama'}]"
